Price,Close,High,Low,Open,Volume
Ticker,APLE,APLE,APLE,APLE,APLE
Date,,,,,
2015-08-20,10.227161407470703,10.330466245066262,10.221422128198107,10.267335267723288,781900
2015-08-21,9.940206527709961,10.261598585732804,9.89429337656384,10.18125084489106,615900
2015-08-24,9.532731056213379,9.756557615936018,7.931507251457099,9.59586097877375,914300
2015-08-25,9.400724411010742,9.80246522890118,9.400724411010742,9.670465081037854,557900
2015-08-26,9.73359489440918,9.756552012815224,9.33759445380581,9.509768463228522,600100
2015-08-27,10.068439483642578,10.07998502197104,9.595038276582972,9.745140185186335,662600
2015-08-28,10.270502090454102,10.357099691151124,10.097305787911822,10.10307910811139,1125100
2015-08-31,10.224318504333496,10.258958435611788,10.051123252536259,10.258958435611788,959500
2015-09-01,10.051125526428223,10.195455302627535,9.964527880938396,10.189681979441705,1126600
2015-09-02,10.328232765197754,10.345552725251517,10.103078790239833,10.120398750293596,554500
2015-09-03,10.339786529541016,10.391745344354705,10.23875611248604,10.253188871901184,973200
2015-09-04,10.362874984741211,10.391740490087631,10.195451970516322,10.25318408235761,1274600
2015-09-08,10.951742172241211,10.957515494979297,10.385969757693411,10.391743080431496,3744200
2015-09-09,10.888235092163086,10.951739424049032,10.824729659128694,10.905553954882688,1586900
2015-09-10,10.963284492492676,10.963284492492676,10.818954784427504,10.818954784427504,2551100
2015-09-11,11.113389015197754,11.113389015197754,10.90555385527331,10.951739324017804,2604900
2015-09-14,11.18844223022461,11.225968275205544,11.044112473842642,11.044112473842642,1755300
2015-09-15,11.09607219696045,11.211536452127273,10.951742428576292,11.176897616036724,1964700
2015-09-16,11.17689323425293,11.199985415543999,10.957511455672039,11.130707770522475,1859600
2015-09-17,11.413593292236328,11.454005433298802,11.113387242703306,11.113387242703306,3381800
2015-09-18,10.917104721069336,11.40205288106476,10.870919234457814,11.390506234124665,19763600
2015-09-21,10.940194129943848,11.009471784685305,10.778544433633003,10.974832957314577,1737400
2015-09-22,10.691948890686035,10.859370839776572,10.596690720484684,10.83627865076177,1414600
2015-09-23,10.905555725097656,10.940195658456581,10.697721630687216,10.766999295107821,1210000
2015-09-24,10.738134384155273,10.934422946211399,10.599577946436012,10.865144176777425,811800
2015-09-25,10.8997802734375,10.8997802734375,10.599575284350001,10.830502622551311,1017400
2015-09-28,10.789509773254395,10.888176662419115,10.676333275362078,10.766293513680491,1616900
2015-09-29,10.60958480834961,10.882369129333988,10.586368556174683,10.760487126451128,1395000
2015-09-30,10.777900695800781,10.859155383140607,10.539939591152363,10.696646008460958,1460400
2015-10-01,10.847545623779297,10.853349686697662,10.62119159801029,10.760486894027437,884000
2015-10-02,10.812722206115723,10.824330332982909,10.568957076964372,10.760487849237204,454800
2015-10-05,10.969426155090332,10.986838341513725,10.824327922597043,10.853348233302697,1415300
2015-10-06,10.928796768188477,10.957815966415412,10.81852182230551,10.911384585045445,592600
2015-10-07,11.021661758422852,11.021661758422853,10.85915133727864,10.922994914694522,1005800
2015-10-08,10.986839294433594,11.02166256328904,10.928799775000014,10.981035231789061,706000
2015-10-09,10.981039047241211,11.021666392857496,10.859155903380218,10.986843111902415,690600
2015-10-12,10.969426155090332,11.015857545207718,10.893975561278953,10.9520150756786,533600
2015-10-13,10.93460750579834,10.975234850927281,10.876567966894655,10.917195312023596,730400
2015-10-14,10.928796768188477,11.004247347785379,10.899777569961541,10.9229927071408,806600
2015-10-15,10.998448371887207,10.998448371887207,10.818525735365556,10.893977449264792,701300
2015-10-16,11.015854835510254,11.027462956937132,10.92299207811801,10.992639699667887,945500
2015-10-19,11.248019218444824,11.25382328302288,10.917195286580585,10.940411544892804,1261900
2015-10-20,11.306056022644043,11.311860085818282,11.056486841211028,11.102918239593087,984700
2015-10-21,11.317666053771973,11.317666053771974,11.195784027635595,11.300253861318758,974800
2015-10-22,11.433741569519043,11.433741569519043,11.277035207175683,11.300250349553384,1554700
2015-10-23,11.195780754089355,11.433741779645407,11.044878451320102,11.42793771719139,1234300
2015-10-26,11.277034759521484,11.369897539369402,11.131936527632659,11.300249900977636,1063700
2015-10-27,11.28864574432373,11.369900420527863,11.192880355644345,11.294448700899508,888100
2015-10-28,11.574509620666504,11.580343680369703,11.294481431311615,11.311982497688101,1308800
2015-10-29,11.59200668334961,11.609507742001558,11.457825594866483,11.463659651994673,1043700
2015-10-30,11.504496574401855,11.597839260028161,11.498662517458637,11.562836031101442,689200
2015-11-02,11.662015914916992,11.662015914916992,11.48116455189401,11.545338082822406,1377600
2015-11-03,11.656179428100586,11.662013485399854,11.603674025139828,11.638678368935434,1071200
2015-11-04,11.603675842285156,11.644513137042534,11.551170431102006,11.644513137042534,974300
2015-11-05,11.621179580688477,11.627013639686403,11.510334685193824,11.627013639686403,1251700
2015-11-06,11.872037887573242,11.872037887573242,11.440327560554769,11.562839454435872,2896500
2015-11-09,11.947879791259766,11.959547909935145,11.743692165372801,11.772862462061248,2329100
2015-11-10,11.947879791259766,11.947879791259766,11.76702840272356,11.901208429291291,1380400
2015-11-11,11.667847633361816,11.883703304181381,11.589089528308705,11.85453301745838,1779900
2015-11-12,11.457831382751465,11.697022282170627,11.434496255183666,11.656184974377089,1182900
2015-11-13,11.463658332824707,11.761188535728651,11.42282105035931,11.49866155883326,2157200
2015-11-16,11.574509620666504,11.609512866152587,11.399492280502976,11.399492280502976,1498800
2015-11-17,11.428661346435547,11.662018168450782,11.428661346435547,11.621180863689753,1798300
2015-11-18,11.405323028564453,11.484081150273667,11.381987906983703,11.411157087142865,1463600
2015-11-19,11.38199234008789,11.428663714160042,11.352822035834462,11.37032421838652,1013800
2015-11-20,11.253641128540039,11.510333010708258,11.201135717929992,11.422824363935783,1277700
2015-11-23,11.405323028564453,11.440327380034924,11.20930400144772,11.30031331235173,885900
2015-11-24,11.393656730651855,11.434494030500128,11.31198101822234,11.352818318070614,821800
2015-11-25,11.370198249816895,11.645804604910616,11.329150780367105,11.645804604910616,931200
2015-11-27,11.38779067993164,11.493341956430749,11.358471377997299,11.399518848089246,613100
2015-11-30,11.434704780578613,11.5813035598168,11.346745736727685,11.422976609809176,14059800
2015-12-01,11.481612205505371,11.551980086290955,11.422972491260639,11.452292907612767,1576000
2015-12-02,11.346738815307617,11.53438495931626,11.206004207301135,11.528520877508583,1650800
2015-12-03,11.164960861206055,11.376062291660022,11.082864804150951,11.364334123729341,1680000
2015-12-04,11.862772941589355,11.88036519773471,11.18255469574124,11.20601103726838,4096400
2015-12-07,11.434704780578613,11.815861382905915,11.405385472114945,11.815861382905915,1877200
2015-12-08,11.370198249816895,11.455225789939837,11.31155964686557,11.428837971227876,1262400
2015-12-09,11.25879192352295,11.370206242214053,11.229471482977571,11.329158743910968,1315100
2015-12-10,11.346738815307617,11.428833723696588,11.23532349788027,11.258779825110972,1068800
2015-12-11,11.252914428710938,11.38778493915385,11.153227286544633,11.311554121478022,1172900
2015-12-14,11.804132461547852,11.903819669829412,11.26464894351703,11.323288675175569,3703200
2015-12-15,12.021103858947754,12.021103858947754,11.763089609294141,11.815865276688296,3163900
2015-12-16,12.026961326599121,12.150103737100768,11.897954832007915,12.00936907433045,3656000
2015-12-17,12.126646995544434,12.167694460554223,11.9683201003985,12.026959815466572,1528100
2015-12-18,12.073877334594727,12.29670701989554,11.991782363977597,12.085605507100055,9042400
2015-12-21,11.75135612487793,12.120784476091542,11.72203570433102,12.11492039198216,1289400
2015-12-22,11.6575345993042,11.874501287796184,11.634079375890439,11.851044945922482,1061700
2015-12-23,11.839319229125977,11.8569103690559,11.622352516156388,11.757223141766099,566800
2015-12-24,11.692717552185059,11.892091957673152,11.67512529812677,11.851043364870481,623900
2015-12-28,11.950725555419922,11.956589637646593,11.651665191074997,11.704439694196385,629900
2015-12-29,12.085607528686523,12.091471615920087,11.933144615994696,11.991784369870055,586400
2015-12-30,12.091493606567383,12.156310789043975,12.026675300177862,12.06792290463922,525500
2015-12-31,11.767400741577148,12.09738375619559,11.76740074157715,12.09738375619559,770000
2016-01-04,11.643653869628906,11.708472139747622,11.437414838815789,11.60829896043338,799600
2016-01-05,11.720267295837402,11.785085626435066,11.543491461006214,11.572953725506963,739000
2016-01-06,11.832219123840332,11.838111798136547,11.561162849690612,11.608303120147637,734100
2016-01-07,11.561162948608398,11.737938683356568,11.502237329054772,11.519914228181962,800500
2016-01-08,11.295997619628906,11.642478535762857,11.242964677252642,11.537591635381814,1092800
2016-01-11,11.38438606262207,11.425633659036793,11.2665359477104,11.301890869792631,487000
2016-01-12,11.396170616149902,11.637764627361873,11.272426711626931,11.484558477144809,923100
2016-01-13,11.242965698242188,11.43152678874233,11.148685152992115,11.43152678874233,908700
2016-01-14,11.01315689086914,11.32546077217344,10.895305648621608,11.278320500056974,814300
2016-01-15,10.771564483642578,10.836381665152789,10.600680268949947,10.830488989758605,625400
2016-01-19,10.170526504516602,10.704390831724565,10.076245932833846,10.671392744026907,1462200
2016-01-20,10.370868682861328,10.46514921529449,9.634301320781868,9.981961205596381,1208600
2016-01-21,10.500504493713379,10.671388667048149,10.194092190851984,10.435686203977758,899200
2016-01-22,10.359087944030762,10.706747983517332,10.241236664101617,10.659607696328294,645000
2016-01-25,10.258922576904297,10.577120602889687,10.2058895725734,10.37088126648219,487800
2016-01-26,10.423901557922363,10.506396742309438,10.16462953338965,10.282480760153408,625500
2016-01-27,10.364980697631836,10.476939302007242,10.241236740393099,10.347302668336841,530000
2016-01-28,10.45336627960205,10.559432184039432,10.34730037516467,10.459258954727778,323000
2016-01-29,10.838547706604004,10.862250885207661,10.465212753614386,10.465212753614386,754300
2016-02-01,10.909664154052734,10.992627018555503,10.66670051062241,10.820775209187733,679700
2016-02-02,10.868184089660645,10.980777370145468,10.678554015339511,10.880036251876815,672800
2016-02-03,10.96299934387207,11.007444387920456,10.73188782750308,10.957073262646658,440500
2016-02-04,11.1763334274292,11.211888783481081,10.92744367449725,10.968925111605177,404800
2016-02-05,11.235591888427734,11.259296212464161,11.063740060301159,11.152629014869,545400
2016-02-08,11.217813491821289,11.253368843522287,10.767441559233053,11.223739572152164,610200
2016-02-09,11.437071800231934,11.620776883374717,10.945218479150716,11.111145322874606,1092300
2016-02-10,11.502260208129883,11.53188948373006,11.389666926337265,11.484481964599128,693300
2016-02-11,11.21188735961914,11.49633243247966,10.99262690952817,11.437072759729324,541600
2016-02-12,11.442997932434082,11.52003583998455,11.164478961967687,11.271146138401162,571500
2016-02-16,11.442997932434082,11.549665108867556,11.332776012327873,11.466702251767812,498600
2016-02-17,11.715596199035645,11.757077642618222,11.32448383056481,11.466706407255607,796700
2016-02-18,11.774849891662598,11.798553077230148,11.555589491171817,11.780774840341492,897700
2016-02-19,11.650411605834961,12.165969487480883,11.614856240637383,11.78670811432957,622400
2016-02-22,11.620780944824219,11.804484961887193,11.573373420089112,11.733373109642258,462800
2016-02-23,11.608924865722656,11.798554900706488,11.555591277097932,11.614850945601422,493500
2016-02-24,11.774849891662598,11.834108420723465,11.44892233040787,11.537811254283163,544800
2016-02-25,11.845962524414062,11.851888604350338,11.677073202224804,11.79262893527175,915200
2016-02-26,11.259299278259277,11.822264694286117,11.223743912807645,11.721523550269252,910500
2016-02-29,11.324825286865234,11.63162581502882,11.259294635698417,11.300995545981088,1027300
2016-03-01,11.497587203979492,11.497587203979492,11.271210330349188,11.420142812972054,528600
2016-03-02,11.741836547851562,11.78353859802816,11.47971619290106,11.521417106812974,1131100
2016-03-03,11.825242042541504,11.855028091348602,11.664394651947347,11.712053011797662,575000
2016-03-04,11.890774726867676,11.896732165460122,11.777586802406885,11.813330297696334,802800
2016-03-07,11.855026245117188,11.896727161458843,11.771624412433876,11.831197637035421,511500
2016-03-08,11.72396469116211,11.878854602535894,11.700134949597858,11.747793296461744,498700
2016-03-09,11.843114852905273,11.843114852905272,11.640567647767488,11.676311138525323,521100
2016-03-10,11.87290096282959,11.884815837420819,11.682267514429844,11.855028650942746,893500
2016-03-11,11.896728515625,11.902685952389744,11.813326673448326,11.872899904830899,549500
2016-03-14,11.896728515625,11.90864338915449,11.80736923668358,11.884814778360388,543900
2016-03-15,11.67034912109375,11.884812254012846,11.661413535977001,11.884812254012846,371900
2016-03-16,11.741836547851562,11.78353859802816,11.628648677594853,11.670349591506765,497300
2016-03-17,11.860983848571777,11.896727329331172,11.741837397687437,11.7775820147116,997000
2016-03-18,11.65247917175293,11.908643268721978,11.533333846457586,11.843112601237374,1764000
2016-03-21,11.676305770874023,11.807365934247182,11.42014174296164,11.628647426350643,810700
2016-03-22,11.6107816696167,11.637589574547482,11.491636309241716,11.59290935424111,660500
2016-03-23,11.479720115661621,11.65248126608338,11.438019187499991,11.610780337921751,521400
2016-03-24,11.509498596191406,11.551199496918077,11.360566158587968,11.455882827753022,489200
2016-03-28,11.592903137207031,11.610775442998072,11.503543880781015,11.527373621835736,418700
2016-03-29,11.69417667388916,11.718006413741058,11.533330474946982,11.533330474946982,677800
2016-03-30,11.801955223083496,11.888778611685355,11.66723061424619,11.754052860765643,552200
2016-03-31,11.861832618713379,11.861832618713379,11.718125541970267,11.766027900884637,599700
2016-04-01,11.748065948486328,11.84387067217352,11.688187710661236,11.778004496357678,596300
2016-04-04,11.724115371704102,11.772017738349247,11.592384148950574,11.766029799758291,574000
2016-04-05,11.544487953186035,11.694183071729034,11.430719343310082,11.652267479187175,869900
2016-04-06,11.388799667358398,11.56843327035594,11.340897297086883,11.56843327035594,373200
2016-04-07,11.245098114013672,11.38880529585013,11.173243952053863,11.352877643828645,346200
2016-04-08,11.34688663482666,11.43670344739687,11.245093942691692,11.30497105635001,275900
2016-04-11,11.370840072631836,11.430718343226859,11.28102323778081,11.28102323778081,311100
2016-04-12,11.298983573913574,11.472629248748405,11.257067997977076,11.37682450220174,367900
2016-04-13,11.514541625976562,11.52052956432655,11.19120094965449,11.364846593474269,437500
2016-04-14,11.53250789642334,11.538495836048224,11.251081586549981,11.388800771674218,624600
2016-04-15,11.544487953186035,11.634304795895211,11.502572360644175,11.556462694686305,411000
2016-04-18,11.47263240814209,11.616339567536919,11.43071796274564,11.562449240003486,435400
2016-04-19,11.55645751953125,11.61034782944049,11.436702163574967,11.484604534374002,713900
2016-04-20,11.508557319641113,11.60436207931125,11.370838120375648,11.544484961079531,678600
2016-04-21,11.191205024719238,11.509755923188564,11.0894123198685,11.460655496089158,745400
2016-04-22,11.298983573913574,11.310958310669909,11.167251190849912,11.19719088794741,451300
2016-04-25,11.292994499206543,11.322933051211646,11.167250068203499,11.239104191931318,511800
2016-04-26,11.328925132751465,11.436705786714777,11.25707098274827,11.298986569798533,461700
2016-04-27,11.33491039276123,11.352873069451169,11.167251510464716,11.346886271942989,301100
2016-04-28,11.377042770385742,11.449278469221525,11.256651469856081,11.322866283295776,447600
2016-04-29,11.395101547241211,11.407141021278939,11.136258596167247,11.365002862146891,591600
2016-05-02,11.250638961791992,11.497442606832982,11.166363734307303,11.395109304146605,609500
2016-05-03,11.322867393493652,11.358985820526666,11.166357654126706,11.196456343320886,437100
2016-05-04,11.425200462341309,11.425200462341309,11.256652398071928,11.304809151884262,702700
2016-05-05,11.365006446838379,11.419182948948789,11.244615112930202,11.407144619261432,562500
2016-05-06,11.47938346862793,11.485403209789215,11.10616870181403,11.10616870181403,505300
2016-05-09,11.563651084899902,11.575690560492815,11.383063543596561,11.419180822227712,711700
2016-05-10,11.732207298278809,11.738227039666686,11.521520942296162,11.575697466638793,747200
2016-05-11,11.503458023071289,11.708124551496937,11.49141854536442,11.708124551496937,420100
2016-05-12,11.407146453857422,11.578705022082653,11.383067494314519,11.521518067242253,498200
2016-05-13,11.377042770385742,11.425199520227103,11.28072927070302,11.425199520227103,306500
2016-05-16,11.449281692504883,11.479379239073703,11.316849732047338,11.37102623438946,462600
2016-05-17,11.21451473236084,11.50345641622636,11.133251139560132,11.437240446235649,456900
2016-05-18,11.19645881652832,11.244615581728853,11.021889825083985,11.178399599022677,500200
2016-05-19,10.901501655578613,11.196462071704968,10.871402950985201,11.118206587910276,600900
2016-05-20,10.955678939819336,11.045972763600892,10.853345633360702,10.907522157259288,621300
2016-05-23,10.949654579162598,11.08208538829723,10.81120288308119,10.979752125009812,796300
2016-05-24,11.130244255065918,11.184420766352908,10.913538209917958,10.98577394101661,762400
2016-05-25,11.25665283203125,11.25665283203125,11.082083875139432,11.14829984473945,438500
2016-05-26,11.009849548339844,11.238593855563137,11.009849548339844,11.238593855563137,631700
2016-05-27,11.100146293640137,11.148303063211653,11.015871085779018,11.015871085779018,356900
2016-05-31,11.033575057983398,11.136466371683458,11.009365948270467,11.021469925922467,762200
2016-06-01,11.166726112365723,11.206066049066271,11.015415466693605,11.057782262776419,713700
2016-06-02,11.336193084716797,11.336193084716797,11.0940962870502,11.118306544021156,867700
2016-06-03,11.336193084716797,11.423953534623623,11.215145263087793,11.41487526546381,468200
2016-06-06,11.221195220947266,11.433029148196818,11.142513058476013,11.330137888786325,484500
2016-06-07,11.215145111083984,11.26961703412176,11.136462931403385,11.233301649157525,505600
2016-06-08,11.209091186523438,11.263563102950188,11.136461579818292,11.21514374994957,399100
2016-06-09,11.166726112365723,11.233302011463598,11.094096494503317,11.233302011463598,366200
2016-06-10,10.894362449645996,11.118302630161654,10.888309887533877,11.118302630161654,521900
2016-06-13,10.88830852508545,10.997252320655138,10.845941750010134,10.894361086440213,479900
2016-06-14,10.864106178283691,10.912525544771498,10.715821219059858,10.85805361317162,719200
2016-06-15,10.997254371643066,11.063831404554056,10.845943772778636,10.870152868304652,828400
2016-06-16,11.039623260498047,11.051728387774311,10.821735587159168,11.009361596715857,636500
2016-06-17,11.130407333374023,11.269613962308885,11.033568642015672,11.075935425183918,1147200
2016-06-20,11.233298301696777,11.324084428236448,11.172773832534252,11.196984081962555,791500
2016-06-21,11.257509231567383,11.296244247704067,11.06988440479028,11.27566576532782,718700
2016-06-22,11.263562202453613,11.348295774828328,11.239351950684641,11.342243211886085,593400
2016-06-23,11.336193084716797,11.36645590593049,11.190935006116838,11.324087956231319,567500
2016-06-24,11.190930366516113,11.378555162620078,11.039619786404634,11.142511027056765,1158500
2016-06-27,10.833841323852539,11.118306058803899,10.77331683847511,11.106200930846704,757000
2016-06-28,11.094096183776855,11.215145158687621,10.948838106529083,10.948838106529083,722800
2016-06-29,11.343609809875488,11.37403864521869,11.130613766179998,11.221897950726834,1023600
2016-06-30,11.447053909301758,11.453139670193085,11.191457755567004,11.319256412804483,705300
2016-07-01,11.507920265197754,11.538347935110837,11.410550328586446,11.434893393109874,863500
2016-07-05,11.568771362304688,11.62658437243313,11.45314418130714,11.45314418130714,1081400
2016-07-06,11.587026596069336,11.61136848416269,11.517040911042361,11.526170134725268,723400
2016-07-07,11.629630088806152,11.660057750405583,11.51400288539472,11.617458559870025,632300
2016-07-08,11.769598007202148,11.806111429602208,11.58702973446108,11.678313870831614,686300
2016-07-11,11.860886573791504,11.860886573791504,11.720917435026731,11.80003007323341,626500
2016-07-12,11.903482437133789,11.906525899715689,11.775684866475011,11.860883246914195,859000
2016-07-13,11.988679885864258,11.988679885864258,11.775682811200955,11.89130999357372,1094500
2016-07-14,12.000852584838867,12.019109878470356,11.873055011641144,11.96433915831679,826700
2016-07-15,12.098223686218262,12.104309451360779,11.897398079479311,12.00693953056256,826900
2016-07-18,12.092135429382324,12.256446395635988,12.055620849556474,12.067792376165091,1428300
2016-07-19,12.195590019226074,12.20776038403138,12.043449432124394,12.104304738372615,1051300
2016-07-20,12.226018905639648,12.262532325219954,12.152990905738356,12.17124819589885,1073400
2016-07-21,12.329471588134766,12.329471588134764,12.183416784298094,12.21993019507216,1502600
2016-07-22,12.390331268310547,12.432930452080303,12.262532556260576,12.31730326703332,1001800
2016-07-25,12.37208080291748,12.463364984315797,12.335567362506422,12.414680010187272,796500
2016-07-26,12.232108116149902,12.372685459557475,12.171251625872339,12.365991466167735,853600
2016-07-27,12.37208080291748,12.39946617341111,12.171255139544648,12.23211164739064,1017700
2016-07-28,12.530299186706543,12.566812603594798,12.305130600957686,12.353815543722222,2282100
2016-07-29,12.456917762756348,12.597569960354262,12.438571367519607,12.456917762756348,915100
2016-08-01,12.518072128295898,12.524187594375109,12.322381879384707,12.41411153776109,658400
2016-08-02,12.35906982421875,12.505838633544414,12.322378205090104,12.407993538264332,854400
2016-08-03,12.22453498840332,12.377418119073305,12.169496968049668,12.359071723486847,529700
2016-08-04,12.304035186767578,12.30403518676758,12.11445926003694,12.230650768935437,732200
2016-08-05,12.291803359985352,12.346841377745733,12.212303482595614,12.340725912838394,642200
2016-08-08,12.29792308807373,12.414113462374564,12.255115985288574,12.279576686991778,806700
2016-08-09,12.230648040771484,12.475260768305814,12.163379103297483,12.383531141281127,800900
2016-08-10,12.181731224060059,12.261229960493132,12.090001553896961,12.200077624655094,632600
2016-08-11,11.973809242248535,12.206191136066879,11.912655743957615,12.169499503654713,760100
2016-08-12,12.03495979309082,12.181727453200992,12.013556248891776,12.028844328118854,465500
2016-08-15,12.090002059936523,12.19701981853847,12.038021172611229,12.151155564740245,813900
2016-08-16,12.102229118347168,12.151151673241106,12.059420862209972,12.089998188022255,641700
2016-08-17,12.090002059936523,12.12669369625632,11.961579583208097,12.102232994178484,550400
2016-08-18,12.157264709472656,12.193957496636871,12.059419609845941,12.059419609845941,589700
2016-08-19,12.218422889709473,12.218422889709474,12.004386214517533,12.071655183796555,679900
2016-08-22,12.206189155578613,12.230651017488361,12.080825029305588,12.212304621056049,634700
2016-08-23,12.09611701965332,12.27346089309825,12.071655152195515,12.169500289214657,599100
2016-08-24,12.022727012634277,12.096111414597031,12.004380620542214,12.034957940695652,350300
2016-08-25,12.047192573547363,12.099172284184922,11.998270012662541,12.016615243990687,355300
2016-08-26,12.03495979309082,12.108343039943067,11.900421896518905,12.05942048657301,463400
2016-08-29,11.998261451721191,12.108336260367603,11.955453220886168,12.04718397769905,811700
2016-08-30,11.992156982421875,12.034964086089712,11.882080906472527,12.034964086089712,643200
2016-08-31,12.059759140014648,12.139665281716452,11.875358457621772,11.9859986325808,2345400
2016-09-01,11.641793251037598,11.826192881177402,11.531153004000014,11.80160681093808,2306000
