0,2024-04-22 03:59:32,Shop,70.55,+0.88,(+1.26%),"5,888,072 ",69.67 ,82.70 ,AAPL,165.84,+0.84,(+0.51%),"47,923,073 ",165.00 ,199.41 ,AMZN,,,,,,
0,2024-04-22 03:59:35,Shop,70.55,+0.88,(+1.26%),"5,888,072 ",69.67 ,82.70 ,AAPL,165.84,+0.84,(+0.51%),"47,923,073 ",165.00 ,199.41 ,AMZN,177.23,+2.60,(+1.49%),"34,125,949 ",174.63 ,211.32 
0,2024-04-22 03:59:39,Shop,70.55,+0.88,(+1.26%),"5,888,072 ",69.67 ,82.70 ,AAPL,165.84,+0.84,(+0.51%),"47,923,073 ",165.00 ,199.41 ,AMZN,177.23,+2.60,(+1.49%),"34,125,949 ",174.63 ,211.32 
0,2024-04-22 03:59:42,Shop,70.55,+0.88,(+1.26%),"5,888,072 ",69.67 ,82.70 ,AAPL,165.84,+0.84,(+0.51%),"47,923,073 ",165.00 ,199.41 ,AMZN,177.23,+2.60,(+1.49%),"34,125,949 ",174.63 ,211.32 
0,2024-04-22 03:59:47,Shop,70.55,+0.88,(+1.26%),"5,888,072 ",69.67 ,82.70 ,AAPL,165.84,+0.84,(+0.51%),"47,923,073 ",165.00 ,199.41 ,AMZN,177.23,+2.60,(+1.49%),"34,125,949 ",174.63 ,211.32 
0,2024-04-22 03:59:50,Shop,70.55,+0.88,(+1.26%),"5,888,072 ",69.67 ,82.70 ,AAPL,165.84,+0.84,(+0.51%),"47,923,073 ",165.00 ,199.41 ,AMZN,177.23,+2.60,(+1.49%),"34,125,949 ",174.63 ,211.32 
0,2024-04-22 03:59:53,Shop,70.55,+0.88,(+1.26%),"5,888,072 ",69.67 ,82.70 ,AAPL,165.84,+0.84,(+0.51%),"47,923,073 ",165.00 ,199.41 ,AMZN,177.23,+2.60,(+1.49%),"34,125,949 ",174.63 ,211.32 
